Index,HexData,Length,Protocol,FunctionCode,HasBoundary,BoundaryCount,SemanticType,SemanticFunction,Label,Boundaries,SemanticTypes,SemanticFunctions
10,9727010000010000000000000365326e0264650000010001,24,DNS,DNS_STANDARD_QUERY,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_QUERY,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
11,9727818000010003000000000365326e0264650000010001c00c000100010000003b0004341ce24ec00c000100010000003b0004341d,54,DNS,DNS_STANDARD_RESPONSE,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_RESPONSE,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
12,ff9d010000010000000000000667617374726f0365326e0264650000010001,31,DNS,DNS_STANDARD_QUERY,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_QUERY,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
13,ff9d818000010003000000000667617374726f0365326e0264650000010001c00c000100010000003b0004365d9ea7c00c0001000100,54,DNS,DNS_STANDARD_RESPONSE,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_RESPONSE,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
14,9255010000010000000000000e656173796372656469742d62626c0264650000010001,35,DNS,DNS_STANDARD_QUERY,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_QUERY,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
15,9255818000010001000000000e656173796372656469742d62626c0264650000010001c00c0001000100000e0f00045bc7aff6,51,DNS,DNS_STANDARD_RESPONSE,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_RESPONSE,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
16,fc1901000001000000000000037777770e656173796372656469742d62626c0264650000010001,39,DNS,DNS_STANDARD_QUERY,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_QUERY,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
17,fc1901000001000000000000037777770e656173796372656469742d62626c0264650000010001,39,DNS,DNS_STANDARD_QUERY,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_QUERY,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
18,fc1981800001000500000000037777770e656173796372656469742d62626c0264650000010001c00c0005000100000e0f0014087365,54,DNS,DNS_STANDARD_RESPONSE,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_RESPONSE,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
19,fc1981800001000500000000037777770e656173796372656469742d62626c0264650000010001c00c0005000100000e0f0014087365,54,DNS,DNS_STANDARD_RESPONSE,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_RESPONSE,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
20,67a40100000100000000000005656174627503636f6d0000010001,27,DNS,DNS_STANDARD_QUERY,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_QUERY,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
21,67a48180000100010000000005656174627503636f6d0000010001c00c000100010000012b000422598718,43,DNS,DNS_STANDARD_RESPONSE,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_RESPONSE,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
22,f237010000010000000000000865636f6d6564657303636f6d0000010001,30,DNS,DNS_STANDARD_QUERY,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_QUERY,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
23,f237818000010002000000000865636f6d6564657303636f6d0000010001c00c000100010000012b00044cdf1b66c00c000100010000,54,DNS,DNS_STANDARD_RESPONSE,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_RESPONSE,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
24,584401000001000000000000037777770865636f6d6564657303636f6d0000010001,34,DNS,DNS_STANDARD_QUERY,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_QUERY,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
25,584481800001000500000000037777770865636f6d6564657303636f6d0000010001c00c000500010000012b00140970726f78792d73,54,DNS,DNS_STANDARD_RESPONSE,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_RESPONSE,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
26,fa0b010000010000000000000b6564656c732d73747562650265750000010001,32,DNS,DNS_STANDARD_QUERY,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_QUERY,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
27,fa0b818000010001000000000b6564656c732d73747562650265750000010001c00c000100010000010a0004ac405697,48,DNS,DNS_STANDARD_RESPONSE,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_RESPONSE,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
28,1c78010000010000000000000865646d626f6f7374036f72670000010001,30,DNS,DNS_STANDARD_QUERY,1,6,FLAGS,DATA_LENGTH,DNS_STANDARD_QUERY,"2,4,6,8,10,12","{""0"": ""FLAGS"", ""1"": ""FLAGS"", ""2"": ""FLAGS"", ""3"": ""FLAGS"", ""4"": ""FLAGS"", ""5"": ""FLAGS"", ""6"": ""FLAGS"", ""7"": ""FLAGS"", ""8"": ""FLAGS"", ""9"": ""FLAGS"", ""10"": ""FLAGS"", ""11"": ""FLAGS"", ""12"": ""PAYLOAD""}","{""2"": ""CONTROL_CMD"", ""3"": ""CONTROL_CMD"", ""4"": ""DATA_LENGTH"", ""5"": ""DATA_LENGTH"", ""6"": ""DATA_LENGTH"", ""7"": ""DATA_LENGTH"", ""8"": ""DATA_LENGTH"", ""9"": ""DATA_LENGTH"", ""10"": ""DATA_LENGTH"", ""11"": ""DATA_LENGTH""}"
