Hexstream,Split Indexes,Splited Hexstream
0008000000c9ff03c6d71564f5c878cc65e960329255d0c4a9471b8dd07a36a0fd5d62836df3c4ea8aa2bdb7a0243f9b61042c3e2d2321cddd281b66a321391bdaffb837df834fd6cf9cd54bc8a33586377e5af9064ae2c57686d8c5186674e43a48875a3acec6eb4411dbf30686a716073134a9c8e3e55950106d0520752b10263cfff87ae6f6d9d544438a2d600dc29e8335aaef88160a0e7008ee8bee48b88f48c7bd0fa3d55aa2b0162a7d70aae14bd44554903a9de4b359b0afc8f4da96b0a844dbd17086ec8865ffd093af28,"[0, 2, 4, 6, 7, 8, 9, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104, 106, 108, 110, 112, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132, 134, 136, 138, 140, 142, 144, 146, 148, 150, 152, 154, 156, 158, 160, 162, 164, 166, 168, 170, 172, 174, 176, 178, 180, 182, 184, 186, 188, 190, 192, 194, 196, 198, 200, 202, 204, 206, 207]",0008 0000 00c9 ff 03 c6 d71564 f5c8 78cc 65e9 6032 9255 d0c4 a947 1b8d d07a 36a0 fd5d 6283 6df3 c4ea 8aa2 bdb7 a024 3f9b 6104 2c3e 2d23 21cd dd28 1b66 a321 391b daff b837 df83 4fd6 cf9c d54b c8a3 3586 377e 5af9 064a e2c5 7686 d8c5 1866 74e4 3a48 875a 3ace c6eb 4411 dbf3 0686 a716 0731 34a9 c8e3 e559 5010 6d05 2075 2b10 263c fff8 7ae6 f6d9 d544 438a 2d60 0dc2 9e83 35aa ef88 160a 0e70 08ee 8bee 48b8 8f48 c7bd 0fa3 d55a a2b0 162a 7d70 aae1 4bd4 4554 903a 9de4 b359 b0af c8f4 da96 b0a8 44db d170 86ec 8865 ffd0 93af 28
0009000000d1ff170000006300000063c628ea9b0a3787339a169fcd6daa2f3b56b8e4722f85c95f02a29d7c920c3b15755d42485fdbc0649efbd3c1d2dcde3222d7e4995cdec6e4250047c8207cb02930632ab4375cca79c881a506f9b51d3a8979273ae7998b1bc5b778a5c5313914bbee240cf97958e9f8cecb56371c1aa6afef92fadf8ad4efd9c30007851909262abbbc75d29ff23d617cca551077e9f5f18ff7117411b74770b73842f05c2aa55d4fe9d5828f551eb42bbaab6fc5621b4ca64f50370b25694f57bb242e8f7913779a002f6c50d7,"[0, 2, 4, 6, 7, 8, 10, 12, 14, 16, 17, 215]",0009 0000 00d1 ff 17 0000 0063 0000 0063 c6 28ea9b0a3787339a169fcd6daa2f3b56b8e4722f85c95f02a29d7c920c3b15755d42485fdbc0649efbd3c1d2dcde3222d7e4995cdec6e4250047c8207cb02930632ab4375cca79c881a506f9b51d3a8979273ae7998b1bc5b778a5c5313914bbee240cf97958e9f8cecb56371c1aa6afef92fadf8ad4efd9c30007851909262abbbc75d29ff23d617cca551077e9f5f18ff7117411b74770b73842f05c2aa55d4fe9d5828f551eb42bbaab6fc5621b4ca64f50370b25694f57bb242e8f7913779a002f6c50d7
0009000000c9ff17c628ea9b0a3787339a169fcd6daa2f3b56b8e4722f85c95f02a29d7c920c3b15755d42485fdbc0649efbd3c1d2dcde3222d7e4995cdec6e4250047c8207cb02930632ab4375cca79c881a506f9b51d3a8979273ae7998b1bc5b778a5c5313914bbee240cf97958e9f8cecb56371c1aa6afef92fadf8ad4efd9c30007851909262abbbc75d29ff23d617cca551077e9f5f18ff7117411b74770b73842f05c2aa55d4fe9d5828f551eb42bbaab6fc5621b4ca64f50370b25694f57bb242e8f7913779a002f6c50d7,"[0, 2, 4, 6, 7, 8, 10, 12, 14, 16, 17, 207]",0009 0000 00c9 ff 17 c628 ea9b 0a37 8733 9a 169fcd6daa2f3b56b8e4722f85c95f02a29d7c920c3b15755d42485fdbc0649efbd3c1d2dcde3222d7e4995cdec6e4250047c8207cb02930632ab4375cca79c881a506f9b51d3a8979273ae7998b1bc5b778a5c5313914bbee240cf97958e9f8cecb56371c1aa6afef92fadf8ad4efd9c30007851909262abbbc75d29ff23d617cca551077e9f5f18ff7117411b74770b73842f05c2aa55d4fe9d5828f551eb42bbaab6fc5621b4ca64f50370b25694f57bb242e8f7913779a002f6c50d7
000a00000006ff0300000063,"[0, 2, 4, 6, 7, 8, 10, 12]",000a 0000 0006 ff 03 0000 0063
000a000000c9ff03c628ea9b0a3787339a169fcd6daa2f3b56b8e4722f85c95f02a29d7c920c3b15755d42485fdbc0649efbd3c1d2dcde3222d7e4995cdec6e4250047c8207cb02930632ab4375cca79c881a506f9b51d3a8979273ae7998b1bc5b778a5c5313914bbee240cf97958e9f8cecb56371c1aa6afef92fadf8ad4efd9c30007851909262abbbc75d29ff23d617cca551077e9f5f18ff7117411b74770b73842f05c2aa55d4fe9d5828f551eb42bbaab6fc5621b4ca64f50370b25694f57bb242e8f7913779a002f6c50d7,"[0, 2, 4, 6, 7, 8, 9, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104, 106, 108, 110, 112, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132, 134, 136, 138, 140, 142, 144, 146, 148, 150, 152, 154, 156, 158, 160, 162, 164, 166, 168, 170, 172, 174, 176, 178, 180, 182, 184, 186, 188, 190, 192, 194, 196, 198, 200, 202, 204, 206, 207]",000a 0000 00c9 ff 03 c6 28ea9b 0a37 8733 9a16 9fcd 6daa 2f3b 56b8 e472 2f85 c95f 02a2 9d7c 920c 3b15 755d 4248 5fdb c064 9efb d3c1 d2dc de32 22d7 e499 5cde c6e4 2500 47c8 207c b029 3063 2ab4 375c ca79 c881 a506 f9b5 1d3a 8979 273a e799 8b1b c5b7 78a5 c531 3914 bbee 240c f979 58e9 f8ce cb56 371c 1aa6 afef 92fa df8a d4ef d9c3 0007 8519 0926 2abb bc75 d29f f23d 617c ca55 1077 e9f5 f18f f711 7411 b747 70b7 3842 f05c 2aa5 5d4f e9d5 828f 551e b42b baab 6fc5 621b 4ca6 4f50 370b 2569 4f57 bb24 2e8f 7913 779a 002f 6c50 d7
000b00000006ff0500010000,"[0, 2, 4, 6, 7, 8, 10, 11, 12]",000b 0000 0006 ff 05 0001 00 00
000b00000006ff0500010000,"[0, 2, 4, 6, 7, 8, 10, 11, 12]",000b 0000 0006 ff 05 0001 00 00
000c00000006ff0100010001,"[0, 2, 4, 6, 7, 8, 10, 12]",000c 0000 0006 ff 01 0001 0001
000c00000004ff010100,"[0, 2, 4, 6, 7, 8, 9, 10]",000c 0000 0004 ff 01 01 00
000d00000014ff0f000100620d80d63d8f15a4929a09c476ef01,"[0, 2, 4, 6, 7, 8, 10, 12, 13, 26]",000d 0000 0014 ff 0f 0001 0062 0d 80d63d8f15a4929a09c476ef01
000d00000006ff0f00010062,"[0, 2, 4, 6, 7, 8, 10, 12]",000d 0000 0006 ff 0f 0001 0062
000e00000006ff0100010062,"[0, 2, 4, 6, 7, 8, 10, 12]",000e 0000 0006 ff 01 0001 0062
000e00000010ff010d80d63d8f15a4929a09c476ef01,"[0, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",000e 0000 0010 ff 01 0d 80 d6 3d 8f 15 a4 92 9a 09 c4 76 ef 01
000f00000006ff060001e934,"[0, 2, 4, 6, 7, 8, 10, 12]",000f 0000 0006 ff 06 0001 e934
000f00000006ff060001e934,"[0, 2, 4, 6, 7, 8, 10, 12]",000f 0000 0006 ff 06 0001 e934
001000000006ff0300010001,"[0, 2, 4, 6, 7, 8, 10, 12]",0010 0000 0006 ff 03 0001 0001
001000000005ff0302e934,"[0, 2, 4, 6, 7, 8, 9, 11]",0010 0000 0005 ff 03 02 e934
0011000000cbff1000010062c4e9347b843740f342eb8c25cce18ca41d6e949e9d47f3c9364eb5727039e1300146b78e726a9f2b6be8231a6920467ed4c2adfc17ef5baf376218bff05e604b4d3b7595a03e912702bb6d201ecb202a02bebc1314f3390d7285842d1b3d74cc3bbb8ea813f7a6a3b2c27d17ee2288852b140611e53464761fd1d592c4c16c0d4b2865fffe344ee3d3201eff6e0dd6deda12840110ec4d98082e2c29c26445e9bbd1d65bed8d6f945473dbaff7198187e2c1dd4de5fe0193b3e0aabf6fa0ff0911bf6fd54e,"[0, 2, 4, 6, 7, 8, 10, 12, 13, 209]",0011 0000 00cb ff 10 0001 0062 c4 e9347b843740f342eb8c25cce18ca41d6e949e9d47f3c9364eb5727039e1300146b78e726a9f2b6be8231a6920467ed4c2adfc17ef5baf376218bff05e604b4d3b7595a03e912702bb6d201ecb202a02bebc1314f3390d7285842d1b3d74cc3bbb8ea813f7a6a3b2c27d17ee2288852b140611e53464761fd1d592c4c16c0d4b2865fffe344ee3d3201eff6e0dd6deda12840110ec4d98082e2c29c26445e9bbd1d65bed8d6f945473dbaff7198187e2c1dd4de5fe0193b3e0aabf6fa0ff0911bf6fd54e
001100000006ff1000010062,"[0, 2, 4, 6, 7, 8, 10, 12]",0011 0000 0006 ff 10 0001 0062
001200000006ff0300010062,"[0, 2, 4, 6, 7, 8, 10, 12]",0012 0000 0006 ff 03 0001 0062
0012000000c7ff03c4e9347b843740f342eb8c25cce18ca41d6e949e9d47f3c9364eb5727039e1300146b78e726a9f2b6be8231a6920467ed4c2adfc17ef5baf376218bff05e604b4d3b7595a03e912702bb6d201ecb202a02bebc1314f3390d7285842d1b3d74cc3bbb8ea813f7a6a3b2c27d17ee2288852b140611e53464761fd1d592c4c16c0d4b2865fffe344ee3d3201eff6e0dd6deda12840110ec4d98082e2c29c26445e9bbd1d65bed8d6f945473dbaff7198187e2c1dd4de5fe0193b3e0aabf6fa0ff0911bf6fd54e,"[0, 2, 4, 6, 7, 8, 9, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104, 106, 108, 110, 112, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132, 134, 136, 138, 140, 142, 144, 146, 148, 150, 152, 154, 156, 158, 160, 162, 164, 166, 168, 170, 172, 174, 176, 178, 180, 182, 184, 186, 188, 190, 192, 194, 196, 198, 200, 202, 204, 205]",0012 0000 00c7 ff 03 c4 e9347b 8437 40f3 42eb 8c25 cce1 8ca4 1d6e 949e 9d47 f3c9 364e b572 7039 e130 0146 b78e 726a 9f2b 6be8 231a 6920 467e d4c2 adfc 17ef 5baf 3762 18bf f05e 604b 4d3b 7595 a03e 9127 02bb 6d20 1ecb 202a 02be bc13 14f3 390d 7285 842d 1b3d 74cc 3bbb 8ea8 13f7 a6a3 b2c2 7d17 ee22 8885 2b14 0611 e534 6476 1fd1 d592 c4c1 6c0d 4b28 65ff fe34 4ee3 d320 1eff 6e0d d6de da12 8401 10ec 4d98 082e 2c29 c264 45e9 bbd1 d65b ed8d 6f94 5473 dbaf f719 8187 e2c1 dd4d e5fe 0193 b3e0 aabf 6fa0 ff09 11bf 6fd5 4e
0013000000cfff170001006200010062c416cb847bc8bf0cbd1473da331e735be2916b6162b80c36c9b14a8d8fc61ecffeb948718d9560d49417dce596dfb9812b3d5203e810a450c89de7400fa19fb4b2c48a6a5fc16ed8fd4492dfe134dfd5fd4143eceb0cc6f28d7a7bd2e4c28b33c4447157ec08595c4d3d82e811dd777ad4ebf9ee1acb9b89e02e2a6d3b3e93f2b4d79a0001cbb11c2cdfe10091f2292125ed7bfeef13b267f7d1d3d63d9bba16442e29a41272906bab8c245008e67e781d3e22b21a01fe6c4c1f5540905f00f6ee40902ab1,"[0, 2, 4, 6, 7, 8, 10, 12, 14, 16, 17, 213]",0013 0000 00cf ff 17 0001 0062 0001 0062 c4 16cb847bc8bf0cbd1473da331e735be2916b6162b80c36c9b14a8d8fc61ecffeb948718d9560d49417dce596dfb9812b3d5203e810a450c89de7400fa19fb4b2c48a6a5fc16ed8fd4492dfe134dfd5fd4143eceb0cc6f28d7a7bd2e4c28b33c4447157ec08595c4d3d82e811dd777ad4ebf9ee1acb9b89e02e2a6d3b3e93f2b4d79a0001cbb11c2cdfe10091f2292125ed7bfeef13b267f7d1d3d63d9bba16442e29a41272906bab8c245008e67e781d3e22b21a01fe6c4c1f5540905f00f6ee40902ab1
0013000000c7ff17c416cb847bc8bf0cbd1473da331e735be2916b6162b80c36c9b14a8d8fc61ecffeb948718d9560d49417dce596dfb9812b3d5203e810a450c89de7400fa19fb4b2c48a6a5fc16ed8fd4492dfe134dfd5fd4143eceb0cc6f28d7a7bd2e4c28b33c4447157ec08595c4d3d82e811dd777ad4ebf9ee1acb9b89e02e2a6d3b3e93f2b4d79a0001cbb11c2cdfe10091f2292125ed7bfeef13b267f7d1d3d63d9bba16442e29a41272906bab8c245008e67e781d3e22b21a01fe6c4c1f5540905f00f6ee40902ab1,"[0, 2, 4, 6, 7, 8, 10, 12, 14, 16, 17, 205]",0013 0000 00c7 ff 17 c416 cb84 7bc8 bf0c bd 1473da331e735be2916b6162b80c36c9b14a8d8fc61ecffeb948718d9560d49417dce596dfb9812b3d5203e810a450c89de7400fa19fb4b2c48a6a5fc16ed8fd4492dfe134dfd5fd4143eceb0cc6f28d7a7bd2e4c28b33c4447157ec08595c4d3d82e811dd777ad4ebf9ee1acb9b89e02e2a6d3b3e93f2b4d79a0001cbb11c2cdfe10091f2292125ed7bfeef13b267f7d1d3d63d9bba16442e29a41272906bab8c245008e67e781d3e22b21a01fe6c4c1f5540905f00f6ee40902ab1
001400000006ff0300010062,"[0, 2, 4, 6, 7, 8, 10, 12]",0014 0000 0006 ff 03 0001 0062
0014000000c7ff03c416cb847bc8bf0cbd1473da331e735be2916b6162b80c36c9b14a8d8fc61ecffeb948718d9560d49417dce596dfb9812b3d5203e810a450c89de7400fa19fb4b2c48a6a5fc16ed8fd4492dfe134dfd5fd4143eceb0cc6f28d7a7bd2e4c28b33c4447157ec08595c4d3d82e811dd777ad4ebf9ee1acb9b89e02e2a6d3b3e93f2b4d79a0001cbb11c2cdfe10091f2292125ed7bfeef13b267f7d1d3d63d9bba16442e29a41272906bab8c245008e67e781d3e22b21a01fe6c4c1f5540905f00f6ee40902ab1,"[0, 2, 4, 6, 7, 8, 9, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104, 106, 108, 110, 112, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132, 134, 136, 138, 140, 142, 144, 146, 148, 150, 152, 154, 156, 158, 160, 162, 164, 166, 168, 170, 172, 174, 176, 178, 180, 182, 184, 186, 188, 190, 192, 194, 196, 198, 200, 202, 204, 205]",0014 0000 00c7 ff 03 c4 16cb84 7bc8 bf0c bd14 73da 331e 735b e291 6b61 62b8 0c36 c9b1 4a8d 8fc6 1ecf feb9 4871 8d95 60d4 9417 dce5 96df b981 2b3d 5203 e810 a450 c89d e740 0fa1 9fb4 b2c4 8a6a 5fc1 6ed8 fd44 92df e134 dfd5 fd41 43ec eb0c c6f2 8d7a 7bd2 e4c2 8b33 c444 7157 ec08 595c 4d3d 82e8 11dd 777a d4eb f9ee 1acb 9b89 e02e 2a6d 3b3e 93f2 b4d7 9a00 01cb b11c 2cdf e100 91f2 2921 25ed 7bfe ef13 b267 f7d1 d3d6 3d9b ba16 442e 29a4 1272 906b ab8c 2450 08e6 7e78 1d3e 22b2 1a01 fe6c 4c1f 5540 905f 00f6 ee40 902a b1
001500000006ff050002ff00,"[0, 2, 4, 6, 7, 8, 10, 11, 12]",0015 0000 0006 ff 05 0002 ff 00
001500000006ff050002ff00,"[0, 2, 4, 6, 7, 8, 10, 11, 12]",0015 0000 0006 ff 05 0002 ff 00
001600000006ff0100020001,"[0, 2, 4, 6, 7, 8, 10, 12]",0016 0000 0006 ff 01 0002 0001
001600000004ff010101,"[0, 2, 4, 6, 7, 8, 9, 10]",0016 0000 0004 ff 01 01 01
001700000014ff0f000200610dad2dc33bf1b4a981fe66f31c00,"[0, 2, 4, 6, 7, 8, 10, 12, 13, 26]",0017 0000 0014 ff 0f 0002 0061 0d ad2dc33bf1b4a981fe66f31c00
001700000006ff0f00020061,"[0, 2, 4, 6, 7, 8, 10, 12]",0017 0000 0006 ff 0f 0002 0061
001800000006ff0100020061,"[0, 2, 4, 6, 7, 8, 10, 12]",0018 0000 0006 ff 01 0002 0061
001800000010ff010dad2dc33bf1b4a981fe66f31c00,"[0, 2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0018 0000 0010 ff 01 0d ad 2d c3 3b f1 b4 a9 81 fe 66 f3 1c 00
001900000006ff060002df8d,"[0, 2, 4, 6, 7, 8, 10, 12]",0019 0000 0006 ff 06 0002 df8d
001900000006ff060002df8d,"[0, 2, 4, 6, 7, 8, 10, 12]",0019 0000 0006 ff 06 0002 df8d
001a00000006ff0300020001,"[0, 2, 4, 6, 7, 8, 10, 12]",001a 0000 0006 ff 03 0002 0001
001a00000005ff0302df8d,"[0, 2, 4, 6, 7, 8, 9, 11]",001a 0000 0005 ff 03 02 df8d
001b000000c9ff1000020061c2df8dd4befabbbe69e742fbcbaab87f4b29f9d47ae39113b5a6523f7fa1243aa8b35b511d542a3b3e12fca2103941a6af82bbf8b147b08bcdb8211cff78b297b0f1bd736e561ad9006f3b00d3584d9935d54e3be0aceb7ba27b5f4e11b64a2ebb9f2f0a7669fab22bac86a33b58dc2f439beda08cbb105410bd8c33c4ebc0af4ba73241db884d166f42afe09bafa517ff1c7c5c9193a197dcaaa249edc69749d254633093fbfe00ead3cf54db302d6fbdf568eb3ec3cdb2f51f03af8e6242c636f16a,"[0, 2, 4, 6, 7, 8, 10, 12, 13, 207]",001b 0000 00c9 ff 10 0002 0061 c2 df8dd4befabbbe69e742fbcbaab87f4b29f9d47ae39113b5a6523f7fa1243aa8b35b511d542a3b3e12fca2103941a6af82bbf8b147b08bcdb8211cff78b297b0f1bd736e561ad9006f3b00d3584d9935d54e3be0aceb7ba27b5f4e11b64a2ebb9f2f0a7669fab22bac86a33b58dc2f439beda08cbb105410bd8c33c4ebc0af4ba73241db884d166f42afe09bafa517ff1c7c5c9193a197dcaaa249edc69749d254633093fbfe00ead3cf54db302d6fbdf568eb3ec3cdb2f51f03af8e6242c636f16a
001b00000006ff1000020061,"[0, 2, 4, 6, 7, 8, 10, 12]",001b 0000 0006 ff 10 0002 0061
001c00000006ff0300020061,"[0, 2, 4, 6, 7, 8, 10, 12]",001c 0000 0006 ff 03 0002 0061
001c000000c5ff03c2df8dd4befabbbe69e742fbcbaab87f4b29f9d47ae39113b5a6523f7fa1243aa8b35b511d542a3b3e12fca2103941a6af82bbf8b147b08bcdb8211cff78b297b0f1bd736e561ad9006f3b00d3584d9935d54e3be0aceb7ba27b5f4e11b64a2ebb9f2f0a7669fab22bac86a33b58dc2f439beda08cbb105410bd8c33c4ebc0af4ba73241db884d166f42afe09bafa517ff1c7c5c9193a197dcaaa249edc69749d254633093fbfe00ead3cf54db302d6fbdf568eb3ec3cdb2f51f03af8e6242c636f16a,"[0, 2, 4, 6, 7, 8, 9, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58, 60, 62, 64, 66, 68, 70, 72, 74, 76, 78, 80, 82, 84, 86, 88, 90, 92, 94, 96, 98, 100, 102, 104, 106, 108, 110, 112, 114, 116, 118, 120, 122, 124, 126, 128, 130, 132, 134, 136, 138, 140, 142, 144, 146, 148, 150, 152, 154, 156, 158, 160, 162, 164, 166, 168, 170, 172, 174, 176, 178, 180, 182, 184, 186, 188, 190, 192, 194, 196, 198, 200, 202, 203]",001c 0000 00c5 ff 03 c2 df8dd4 befa bbbe 69e7 42fb cbaa b87f 4b29 f9d4 7ae3 9113 b5a6 523f 7fa1 243a a8b3 5b51 1d54 2a3b 3e12 fca2 1039 41a6 af82 bbf8 b147 b08b cdb8 211c ff78 b297 b0f1 bd73 6e56 1ad9 006f 3b00 d358 4d99 35d5 4e3b e0ac eb7b a27b 5f4e 11b6 4a2e bb9f 2f0a 7669 fab2 2bac 86a3 3b58 dc2f 439b eda0 8cbb 1054 10bd 8c33 c4eb c0af 4ba7 3241 db88 4d16 6f42 afe0 9baf a517 ff1c 7c5c 9193 a197 dcaa a249 edc6 9749 d254 6330 93fb fe00 ead3 cf54 db30 2d6f bdf5 68eb 3ec3 cdb2 f51f 03af 8e62 42c6 36f1 6a
001d000000cdff170002006100020061c220722b410544419618bd0434554780b4d6062b851c6eec4a59adc0805edbc5574ca4aee2abd5c4c1ed035defc6be59507d44074eb84f743247dee300874d684f0e428c91a9e526ff90c4ff2ca7b266ca2ab1c41f5314845d84a0b1ee49b5d14460d0f58996054dd453795cc4a723d0bc64125f7344efabef4273cc3b143f50b458cdbe2477b2e990bd501f64505ae800e383a36e6c5e6823555db6123968b62dab9ccf6c0401ff152c30ab24cfd290420a9714c13c324d0ae0fc50719dbd39c90e95,"[0, 2, 4, 6, 7, 8, 10, 12, 14, 16, 17, 211]",001d 0000 00cd ff 17 0002 0061 0002 0061 c2 20722b410544419618bd0434554780b4d6062b851c6eec4a59adc0805edbc5574ca4aee2abd5c4c1ed035defc6be59507d44074eb84f743247dee300874d684f0e428c91a9e526ff90c4ff2ca7b266ca2ab1c41f5314845d84a0b1ee49b5d14460d0f58996054dd453795cc4a723d0bc64125f7344efabef4273cc3b143f50b458cdbe2477b2e990bd501f64505ae800e383a36e6c5e6823555db6123968b62dab9ccf6c0401ff152c30ab24cfd290420a9714c13c324d0ae0fc50719dbd39c90e95
001d000000c5ff17c220722b410544419618bd0434554780b4d6062b851c6eec4a59adc0805edbc5574ca4aee2abd5c4c1ed035defc6be59507d44074eb84f743247dee300874d684f0e428c91a9e526ff90c4ff2ca7b266ca2ab1c41f5314845d84a0b1ee49b5d14460d0f58996054dd453795cc4a723d0bc64125f7344efabef4273cc3b143f50b458cdbe2477b2e990bd501f64505ae800e383a36e6c5e6823555db6123968b62dab9ccf6c0401ff152c30ab24cfd290420a9714c13c324d0ae0fc50719dbd39c90e95,"[0, 2, 4, 6, 7, 8, 10, 12, 14, 16, 17, 203]",001d 0000 00c5 ff 17 c220 722b 4105 4441 96 18bd0434554780b4d6062b851c6eec4a59adc0805edbc5574ca4aee2abd5c4c1ed035defc6be59507d44074eb84f743247dee300874d684f0e428c91a9e526ff90c4ff2ca7b266ca2ab1c41f5314845d84a0b1ee49b5d14460d0f58996054dd453795cc4a723d0bc64125f7344efabef4273cc3b143f50b458cdbe2477b2e990bd501f64505ae800e383a36e6c5e6823555db6123968b62dab9ccf6c0401ff152c30ab24cfd290420a9714c13c324d0ae0fc50719dbd39c90e95
001e00000006ff0300020061,"[0, 2, 4, 6, 7, 8, 10, 12]",001e 0000 0006 ff 03 0002 0061
